chamber,record ID,datetime,temperature setpoint,temperature actual,rh setpoint,rh actual,watering setpoint,watering actual
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:30,26.0,25.7,60.0,61.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:31,26.0,25.799,60.0,61.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:32,26.0,25.899,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:33,26.0,25.899,60.0,59.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:34,26.0,26.0,60.0,59.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:35,26.0,26.0,60.0,59.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:36,26.0,26.0,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:37,26.0,26.1,60.0,58.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:38,26.0,26.0,60.0,59.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:39,26.0,26.0,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:40,26.0,26.0,60.0,61.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:41,26.0,26.0,60.0,60.0,50.0,52.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:42,26.0,25.899,60.0,59.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:43,26.0,26.0,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:44,26.0,26.0,60.0,61.0,50.0,52.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:45,26.0,25.899,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:46,26.0,25.899,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:47,26.0,25.899,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:48,26.0,26.0,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:49,26.0,26.0,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:50,26.0,26.0,60.0,60.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:51,26.0,26.0,60.0,59.0,50.0,51.0
5,42c5ee6d43fbc14f96eed01b,2019-01-01 01:52,26.0,26.0,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 01:53,26.0,26.0,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 01:54,26.0,26.0,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 01:55,26.0,26.0,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 01:56,26.0,26.0,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 01:57,26.0,26.0,60.0,60.0,50.0,52.0
5,f9d906296549d645af9d4e8b,2019-01-01 01:58,26.0,26.1,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 01:59,26.0,26.1,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:00,26.0,25.899,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:01,26.0,25.899,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:02,26.0,25.899,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:03,26.0,26.0,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:04,26.0,26.0,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:05,26.0,26.0,60.0,59.0,50.0,52.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:06,26.0,26.0,60.0,58.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:07,26.0,26.0,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:08,26.0,26.1,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:09,26.0,26.1,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:10,26.0,26.0,60.0,58.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:11,26.0,25.899,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:12,26.0,25.899,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:13,26.0,26.0,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:14,26.0,26.1,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:15,26.0,26.1,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:16,25.0,26.0,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:17,25.0,25.7,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:18,25.0,25.299,60.0,62.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:19,25.0,25.2,60.0,62.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:20,25.0,24.899,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:21,25.0,24.799,60.0,62.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:22,25.0,24.799,60.0,62.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:23,25.0,24.7,60.0,62.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:24,25.0,24.6,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:25,25.0,24.7,60.0,62.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:26,25.0,24.799,60.0,62.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:27,25.0,24.899,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:28,25.0,24.799,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:29,25.0,24.799,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:30,25.0,24.899,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:31,25.0,24.899,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:32,25.0,24.899,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:33,25.0,24.899,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:34,25.0,25.0,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:35,25.0,25.1,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:36,25.0,25.2,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:37,25.0,25.0,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:38,25.0,24.899,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:39,25.0,24.899,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:40,25.0,24.899,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:41,25.0,24.899,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:42,25.0,24.899,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:43,25.0,25.0,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:44,25.0,25.0,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:45,25.0,25.1,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:46,25.0,25.0,60.0,61.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:47,25.0,24.899,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:48,25.0,24.899,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:49,25.0,25.0,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:50,25.0,25.1,60.0,60.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:51,25.0,25.1,60.0,59.0,50.0,51.0
5,f9d906296549d645af9d4e8b,2019-01-01 02:52,25.0,25.0,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 02:53,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 02:54,25.0,25.1,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 02:55,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 02:56,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 02:57,25.0,24.899,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 02:58,25.0,25.0,60.0,62.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 02:59,25.0,25.0,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:00,25.0,24.899,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:01,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:02,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:03,25.0,25.0,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:04,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:05,25.0,25.0,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:06,25.0,24.899,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:07,25.0,25.1,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:08,25.0,25.1,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:09,25.0,25.1,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:10,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:11,25.0,24.899,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:12,25.0,25.0,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:13,25.0,25.0,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:14,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:15,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:16,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:17,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:18,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:19,25.0,25.0,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:20,25.0,24.899,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:21,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:22,25.0,25.1,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:23,25.0,25.1,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:24,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:25,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:26,25.0,24.899,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:27,25.0,24.899,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:28,25.0,24.799,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:29,25.0,24.899,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:30,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:31,25.0,25.1,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:32,25.0,25.1,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:33,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:34,25.0,25.0,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:35,25.0,25.0,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:36,25.0,25.1,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:37,25.0,25.1,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:38,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:39,25.0,24.899,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:40,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:41,25.0,25.0,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:42,25.0,24.899,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:43,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:44,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:45,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:46,25.0,25.0,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:47,25.0,25.0,60.0,60.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:48,25.0,24.899,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:49,25.0,25.0,60.0,59.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:50,25.0,25.2,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:51,25.0,25.1,60.0,61.0,50.0,51.0
5,3bfb060021ca97468e09148a,2019-01-01 03:52,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 03:53,25.0,24.899,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 03:54,25.0,24.899,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 03:55,25.0,24.899,60.0,62.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 03:56,25.0,24.899,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 03:57,25.0,24.899,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 03:58,25.0,24.899,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 03:59,25.0,25.1,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:00,25.0,25.1,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:01,25.0,25.0,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:02,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:03,25.0,24.899,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:04,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:05,25.0,25.1,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:06,25.0,25.1,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:07,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:08,25.0,24.799,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:09,25.0,24.899,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:10,25.0,24.899,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:11,25.0,24.899,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:12,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:13,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:14,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:15,25.0,25.1,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:16,25.0,25.1,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:17,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:18,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:19,25.0,25.1,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:20,25.0,25.1,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:21,25.0,25.1,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:22,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:23,25.0,25.0,60.0,58.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:24,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:25,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:26,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:27,25.0,25.0,60.0,58.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:28,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:29,25.0,25.0,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:30,25.0,25.0,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:31,25.0,24.899,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:32,25.0,24.899,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:33,25.0,25.0,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:34,25.0,25.0,60.0,62.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:35,25.0,25.0,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:36,25.0,24.899,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:37,25.0,24.899,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:38,25.0,24.899,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:39,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:40,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:41,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:42,25.0,25.1,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:43,25.0,25.1,60.0,58.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:44,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:45,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:46,25.0,25.0,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:47,25.0,25.1,60.0,58.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:48,25.0,25.1,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:49,25.0,25.0,60.0,60.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:50,25.0,25.0,60.0,61.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:51,25.0,25.1,60.0,59.0,50.0,51.0
5,95bfc4ce568e4e4a91d2f44a,2019-01-01 04:52,25.0,25.1,60.0,59.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 04:53,25.0,25.0,60.0,61.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 04:54,25.0,24.899,60.0,62.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 04:55,25.0,24.899,60.0,60.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 04:56,25.0,24.899,60.0,60.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 04:57,25.0,25.0,60.0,61.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 04:58,25.0,25.1,60.0,62.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 04:59,25.0,25.1,60.0,61.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 05:00,25.0,24.899,60.0,60.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 05:01,25.0,25.0,60.0,61.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 05:02,25.0,25.0,60.0,61.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 05:03,25.0,24.899,60.0,62.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 05:04,25.0,24.899,60.0,61.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 05:05,25.0,24.899,60.0,60.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 05:06,25.0,25.0,60.0,59.0,50.0,51.0
5,1ecb8923425c084d8395c707,2019-01-01 05:07,25.0,25.1,60.0,60.0,50.0,51.0
