chamber,record ID,datetime,temperature setpoint,temperature actual,rh setpoint,rh actual,watering setpoint,watering actual
Chamber 1 (0003AA0095FA),01c7dfbae75cac419a7fb10a,2019-01-01 13:59,31.0,31.0,60.0,61.0,50.0,54.0
Chamber 1 (0003AA0095FA),01c7dfbae75cac419a7fb10a,2019-01-01 14:29,31.0,31.0,60.0,60.0,50.0,53.0
Chamber 1 (0003AA0095FA),c1799bfbd6aa0d4ebd24ed0e,2019-01-01 14:59,31.0,31.0,60.0,61.0,50.0,53.0
Chamber 1 (0003AA0095FA),c1799bfbd6aa0d4ebd24ed0e,2019-01-01 15:29,31.0,31.0,60.0,59.0,50.0,53.0
Chamber 1 (0003AA0095FA),d1aca90dba39fd4a86a8622f,2019-01-01 15:59,31.0,30.899,60.0,60.0,50.0,47.0
Chamber 1 (0003AA0095FA),d1aca90dba39fd4a86a8622f,2019-01-01 16:29,31.0,31.0,60.0,61.0,50.0,21.0
Chamber 1 (0003AA0095FA),8c8ac5ad76a9d945ad7199d3,2019-01-01 16:59,31.0,31.0,60.0,60.0,50.0,62.0
Chamber 1 (0003AA0095FA),8c8ac5ad76a9d945ad7199d3,2019-01-01 17:29,31.0,31.1,60.0,58.0,50.0,62.0
Chamber 1 (0003AA0095FA),e63a4c823c579640bb23ac2a,2019-01-01 17:59,31.0,31.0,60.0,59.0,50.0,62.0
Chamber 1 (0003AA0095FA),e63a4c823c579640bb23ac2a,2019-01-01 18:29,30.0,30.0,60.0,60.0,50.0,61.0
Chamber 1 (0003AA0095FA),212283ea83e69e4e80cfa431,2019-01-01 18:59,30.0,30.0,60.0,59.0,50.0,61.0
Chamber 1 (0003AA0095FA),212283ea83e69e4e80cfa431,2019-01-01 19:29,29.0,28.899,60.0,62.0,50.0,50.0
Chamber 1 (0003AA0095FA),5579a4678ae4dd4aaf3d9990,2019-01-01 19:59,29.0,28.899,60.0,60.0,50.0,49.0
Chamber 1 (0003AA0095FA),5579a4678ae4dd4aaf3d9990,2019-01-01 20:29,28.0,28.0,60.0,60.0,50.0,50.0
Chamber 1 (0003AA0095FA),98adf8fa84952243a3bd4829,2019-01-01 20:59,28.0,28.0,60.0,59.0,50.0,53.0
Chamber 1 (0003AA0095FA),98adf8fa84952243a3bd4829,2019-01-01 21:29,27.0,27.2,60.0,58.0,50.0,53.0
Chamber 1 (0003AA0095FA),6d9211f15643c54f83543267,2019-01-01 21:59,26.0,26.2,60.0,61.0,50.0,51.0
Chamber 1 (0003AA0095FA),6d9211f15643c54f83543267,2019-01-01 22:29,26.0,26.0,60.0,61.0,50.0,50.0
Chamber 1 (0003AA0095FA),e9664e8f04d7b74a9911d2e7,2019-01-01 22:59,25.0,24.799,60.0,61.0,50.0,54.0
Chamber 1 (0003AA0095FA),e9664e8f04d7b74a9911d2e7,2019-01-01 23:29,25.0,25.0,60.0,60.0,50.0,52.0
Chamber 1 (0003AA0095FA),076f922ad136094ba561ad92,2019-01-01 23:59,24.0,23.899,60.0,60.0,50.0,51.0
