chamber,record ID,datetime,temperature setpoint,temperature actual,rh setpoint,rh actual,watering setpoint,watering actual
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:46,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:47,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:48,22.0,22.0,60.0,61.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:49,22.0,22.0,60.0,61.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:50,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:51,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:52,22.0,22.0,60.0,61.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:53,22.0,21.899,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:54,22.0,21.899,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:55,22.0,21.899,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:56,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:57,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:58,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 01:59,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:00,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:01,22.0,21.899,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:02,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:03,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:04,22.0,21.899,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:05,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:06,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:07,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:08,22.0,21.899,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:09,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:10,22.0,22.0,60.0,61.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:11,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:12,22.0,21.899,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:13,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:14,22.0,22.1,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:15,22.0,21.899,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:16,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:17,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:18,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:19,22.0,22.0,60.0,59.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:20,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:21,22.0,22.1,60.0,61.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:22,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:23,22.0,22.0,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:24,21.0,21.7,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:25,21.0,21.1,60.0,62.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:26,21.0,20.799,60.0,62.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:27,21.0,20.799,60.0,62.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:28,21.0,20.799,60.0,62.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:29,21.0,20.799,60.0,61.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:30,21.0,20.799,60.0,61.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:31,21.0,20.899,60.0,61.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:32,21.0,20.799,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:33,21.0,20.899,60.0,60.0,50.0,51.0
2,7ca7d3ec64d8864389fa0c38,2019-01-02 02:34,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:35,21.0,21.0,60.0,61.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:36,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:37,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:38,21.0,21.0,60.0,61.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:39,21.0,21.0,60.0,61.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:40,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:41,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:42,21.0,21.0,60.0,61.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:43,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:44,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:45,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:46,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:47,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:48,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:49,21.0,21.0,60.0,61.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:50,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:51,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:52,21.0,21.1,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:53,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:54,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:55,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:56,21.0,21.0,60.0,61.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:57,21.0,20.899,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:58,21.0,20.899,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 02:59,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:00,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:01,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:02,21.0,21.1,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:03,21.0,21.1,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:04,21.0,21.0,60.0,59.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:05,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:06,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:07,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:08,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:09,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:10,21.0,21.0,60.0,60.0,50.0,50.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:11,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:12,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:13,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:14,21.0,21.1,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:15,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:16,21.0,21.0,60.0,60.0,50.0,51.0
